source_site,listing_id,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_Rands
privateproperty,SYNSALE07631,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/vorna-valley/SYNSALE07631,3 Bedroom Apartment in Vorna Valley,10130000.0,Vorna Valley,Midrand,Gauteng,Apartment,3.0,2.0,2.0,2.0,65.07103946820888,72.81095244705075,984.2853267433516,418.2433241149908,"2 Bedroom Apartment in Northwold, 12 ss banbury park, 124 1st road, Modern 2-Bed, 2-bath Apartment, Northwold Step into this stylish apartment boasting quality finishe",27 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,vorna-valley,1013000.0
privateproperty,SYNSALE07632,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/noordwyk/SYNSALE07632,2 Bedroom Apartment in Noordwyk,14180000.0,Noordwyk,Midrand,Gauteng,Apartment,2.0,2.0,1.0,1.0,39.923505514412604,189.15669014436844,1503.9841157557048,877.3460510190753,"2 Bedroom Apartment in Rivonia, 115 the atrium, 9 de la rey road, Perfectly situated just off Rivonia Road, access to all amenities and transport is easy. Living sho",27 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,noordwyk,1418000.0
privateproperty,SYNSALE07633,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/SYNSALE07633,4 Bedroom Apartment in Bryanston,20930000.0,Bryanston,Sandton,Gauteng,Apartment,4.0,2.0,1.0,1.0,79.75135279963382,207.30719088441353,2012.3578157818824,1000.9877903593678,"1 Bedroom Apartment in Morningside, 29 the view, 3 michelle street, Incredible Investment. 1 Bed 1 Bath ground floor modern apartment. The View is a contemporary urban",21 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,2093000.0
privateproperty,SYNSALE07634,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/winchester-hills/SYNSALE07634,0 Bedroom Apartment in Winchester Hills,6340000.0,Winchester Hills,Johannesburg South,Gauteng,Apartment,0.0,1.0,2.0,2.0,101.74626422022617,106.79369401570997,1408.8423898305446,1011.4312941101663,"1 Bedroom House in Linbro Park, - greenlee, 27 beacon avenue, Charming 1-Bedroom Apartment in Greenlee A Perfect Investment Opportunity Welcome to your future h",30 Dec 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,winchester-hills,634000.0
privateproperty,SYNSALE07635,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/SYNSALE07635,2 Bedroom Apartment in Ferndale,11870000.0,Ferndale,Randburg,Gauteng,Apartment,2.0,1.0,3.0,2.0,79.59603584343193,19.899008960857984,2641.5887251832173,968.1795983923414,"2 Bedroom Apartment in Sonneglans, 28tj ashanti, 16 perm street, ashanti, Great Opportunity. Calling all Investors and first time buyers Looking for a great investment or",17 Aug 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,1187000.0
privateproperty,SYNSALE07636,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/bordeaux/SYNSALE07636,4 Bedroom House in Bordeaux,16730000.0,Bordeaux,Randburg,Gauteng,House,4.0,3.0,3.0,1.0,83.91105321780393,488.1188116602778,1867.4573812245155,1678.0463960527059,"2 Bedroom Apartment in Orlando East, FOR SALE: 2-Bedroom Apartment Secure Living at an Unbeatable Price! Step into this well-maintained",10 Sep 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,randburg,bordeaux,1673000.0
privateproperty,SYNSALE07637,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNSALE07637,3 Bedroom House in North Riding,14190000.0,North Riding,North Riding To Lanseria,Gauteng,House,3.0,2.0,1.0,1.0,119.96313338840612,180.4456109553195,1650.0867568951348,1073.5425806910748,"3 Bedroom House in Ridgeway, 116 leopard rock, 11 hendrina street, Welcome to this charming 3-bedroom home, perfect for families looking for comfort and convenience. S",20 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,1419000.0
privateproperty,SYNSALE07638,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/dainfern/SYNSALE07638,3 Bedroom Apartment in Dainfern,9300000.0,Dainfern,Sandton,Gauteng,Apartment,3.0,3.0,2.0,1.0,58.40326007247009,41.89581655893785,2349.4606744871166,506.25190972187494,"2 Bedroom Apartment in Noordwyk, 9000 anricke place-nb, 9000 kiaat street, This spacious ground floor apartment has been upgraded with a modern kitchen fitted with a gas hob,",02 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,dainfern,930000.0
privateproperty,SYNSALE07639,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/meadowlands/SYNSALE07639,2 Bedroom Apartment in Meadowlands,9110000.0,Meadowlands,Midrand,Gauteng,Apartment,2.0,2.0,1.0,1.0,76.36484718623903,304.8000567288542,711.8116266942734,692.7255289433102,"3 Bedroom House in Saddlebrook Estate, Ornate front gates immediately give you a sense of what awaits you. Upon entering this home, you are",27 Jul 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,meadowlands,911000.0
privateproperty,SYNSALE07640,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/diepkloof/SYNSALE07640,2 Bedroom House in Diepkloof,7070000.0,Diepkloof,Soweto,Gauteng,House,2.0,1.0,2.0,2.0,55.07659381323247,180.5730096362871,151.39803351450618,230.88164208581574,"4 Bedroom House in Steyn City, 48 steyn city south, Step into sophistication with this architecturally striking home nestled in the prestigious Steyn Ci",02 Dec 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,soweto,diepkloof,707000.0
privateproperty,SYNSALE07641,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/morningside/SYNSALE07641,5 Bedroom House in Morningside,72830000.0,Morningside,Midrand,Gauteng,House,5.0,6.0,3.0,1.0,696.1141261067982,897.7343241976408,2376.6260601004587,3079.5595464272465,"1 Bedroom House in Ferndale, 30 colorado, 38 basil street, Discover this neat and well-maintained 1-bedroom, 1-bathroom apartment located in the secure and pea",05 Oct 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,morningside,7283000.0
privateproperty,SYNSALE07642,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/morningside/SYNSALE07642,4 Bedroom House in Morningside,5930000.0,Morningside,Johannesburg South,Gauteng,House,4.0,3.0,1.0,1.0,63.91871071764139,65.48415792650822,844.9635147109165,708.0699346521193,"2 Bedroom Apartment in Lyndhurst, johaneesburg road, Cozy 2 bedroom and sunny apartment with a view Experience unparalleled city views from this stunning",05 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,morningside,593000.0
privateproperty,SYNSALE07643,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/halfway-house/SYNSALE07643,2 Bedroom Apartment in Halfway House,13790000.0,Halfway House,Midrand,Gauteng,Apartment,2.0,3.0,1.0,1.0,71.09361117668318,181.29988672285347,1673.7035011714459,561.2454462503097,"2 Bedroom House in Ferndale, 13 fernview, 372 surrey avenue, Renovated 2 Bedroom Apartment in Secure Complex Discover contemporary urban living in this recently",06 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,halfway-house,1379000.0
privateproperty,SYNSALE07644,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/halfway-house/SYNSALE07644,4 Bedroom House in Halfway House,37610000.0,Halfway House,Midrand,Gauteng,House,4.0,4.0,4.0,1.0,251.68765605694867,700.6648521497996,1215.585048706106,2565.6016023103834,"4 Bedroom House in Crowthorne, This beautiful 4-bedroom, 3.5-bathroom residence is perfectly situated in a secure, well-maintained",21 Jul 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,halfway-house,3761000.0
privateproperty,SYNSALE07645,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/kyalami/SYNSALE07645,1 Bedroom House in Kyalami,34010000.0,Kyalami,Midrand,Gauteng,House,1.0,3.0,1.0,1.0,196.63868273461685,158.68674312058818,3095.8333199770186,2978.0295321881217,"1 Bedroom Apartment in Windsor East, 10 castle hill, 85 countesses ave, Transform potential into modern living and enjoy the comfort Discover the potential of this one-be",03 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,kyalami,3401000.0
privateproperty,SYNSALE07646,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/kibler-park/SYNSALE07646,2 Bedroom House in Kibler Park,8650000.0,Kibler Park,Johannesburg South,Gauteng,House,2.0,1.0,1.0,1.0,41.07492148524641,70.49775373052918,1926.658052204644,512.6737351638748,"1 Bedroom Apartment in Beverley, 8 ss ihita, 1 fountain road, Modern 1-Bedroom Apartment in Secure Beverley Estate Discover modern living in this inviting 43 sqm",26 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,kibler-park,865000.0
privateproperty,SYNSALE07647,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/pimville/SYNSALE07647,0 Bedroom House in Pimville,8820000.0,Pimville,Soweto,Gauteng,House,0.0,1.0,1.0,1.0,83.0487424838668,191.45904620878395,466.09190910360553,796.4647769071872,"2 Bedroom Apartment in Noordwyk, 235 erand creek, 235 13th road noordwyk midrand, Prime Location | NO COSTS! Ideal for 1st time home buyers or investors Modern 2-Bedroom Units Secur",03 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,pimville,882000.0
privateproperty,SYNSALE07648,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/houghton-estate/SYNSALE07648,2 Bedroom House in Houghton Estate,9530000.0,Houghton Estate,Sandton,Gauteng,House,2.0,1.0,1.0,1.0,41.07458864033973,198.88691555421667,1913.5482074293805,869.312677139093,"3 Bedroom House in Glenvista, 10 dorothea place, Effortless Living, Elegant Spaces & Endless Comfort Step Into A Warm And Inviting Sanctuary Where",22 Sep 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,houghton-estate,953000.0
privateproperty,SYNSALE07649,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/blue-hills/SYNSALE07649,5 Bedroom House in Blue Hills,48730000.0,Blue Hills,Midrand,Gauteng,House,5.0,4.0,5.0,1.0,280.5796136259604,619.834022411569,2270.0704490095736,2072.8918446846865,"2 Bedroom Apartment in Diepkloof, This is a beautiful two bedroom Apartment located at Orlando lifestyle Towers in Soweto with 24 hour",01 Oct 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,blue-hills,4873000.0
privateproperty,SYNSALE07650,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/lonehill/SYNSALE07650,3 Bedroom House in Lonehill,46650000.0,Lonehill,Johannesburg South,Gauteng,House,3.0,5.0,2.0,1.0,73.09448615093847,179.1864139731075,2527.7796646550105,2851.094611187217,"2 Bedroom House in Noordwyk, 2 Bedroom Apartments for Sale | Minuet Estate | Noordwyk, Midrand No Transfer Duty | All Costs Inclu",29 Dec 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,lonehill,4665000.0
privateproperty,SYNSALE07651,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/vorna-valley/SYNSALE07651,2 Bedroom Apartment in Vorna Valley,3340000.0,Vorna Valley,Midrand,Gauteng,Apartment,2.0,2.0,1.0,1.0,84.92572750682002,76.83257517846921,1407.1694137934307,2511.330482076108,"3 Bedroom House in Lonehill, Build Your Dream Home Move in Within 7 Months VAT Included, No Transfer Duty 3 Stands to choose fro",29 Dec 2024,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,vorna-valley,334000.0
privateproperty,SYNSALE07652,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/cosmo-city/SYNSALE07652,4 Bedroom House in Cosmo City,16770000.0,Cosmo City,Midrand,Gauteng,House,4.0,3.0,2.0,2.0,85.26200720758641,272.5796737007709,1552.2811936737742,1570.1979812217076,"3 Bedroom House in Highlands North, BACK ON THE MARKET!! Comfortable Family Home with Bonus Income Potential. Set on a manageable stan",31 Aug 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,cosmo-city,1677000.0
privateproperty,SYNSALE07653,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/randburg/ferndale/SYNSALE07653,2 Bedroom House in Ferndale,5390000.0,Ferndale,Randburg,Gauteng,House,2.0,1.0,1.0,1.0,72.90004775296968,18.22501193824242,1973.9200417863674,650.126592249544,"3 Bedroom House in Lion Pride, Experience the perfect combination of space, modern design, and secure estate living with this 100sq",24 Jun 2024,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,randburg,ferndale,539000.0
privateproperty,SYNSALE07654,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/morningside/SYNSALE07654,5 Bedroom House in Morningside,75540000.0,Morningside,Sandton,Gauteng,House,5.0,7.0,4.0,4.0,755.7981184264055,188.94952960660137,8618.222359276693,4668.908092905305,"3 Bedroom Penthouse in Morningside, Live in luxury at The Sandton Emperor in Morningside. A spacious penthouse in the renowned buildin",31 Aug 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,morningside,7554000.0
privateproperty,SYNSALE07655,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/SYNSALE07655,3 Bedroom House in Fourways,42820000.0,Fourways,Sandton,Gauteng,House,3.0,1.0,5.0,1.0,179.11233558850256,171.77987513960534,5688.730411717614,3661.616728390457,"3 Bedroom House in Sophiatown, 42 victoria road, This well-maintained 3-bedroom home is perfectly located in a safe and established area, close to sc",21 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,4282000.0
privateproperty,SYNSALE07656,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-central/corlett-gardens/SYNSALE07656,1 Bedroom Apartment in Corlett Gardens,11310000.0,Corlett Gardens,Johannesburg Central,Gauteng,Apartment,1.0,1.0,1.0,1.0,93.80656600039846,183.82110871375025,1818.5805427216476,779.925837656856,"2 Bedroom Apartment in Hyde Park, 2203 ss one melville road, 1 melville road, 2 Bedroom Apartment Welcome to your dream home, where modern elegance meets exceptional comfort. Th",10 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-central,corlett-gardens,1131000.0
privateproperty,SYNSALE07657,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNSALE07657,2 Bedroom Apartment in North Riding,8330000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,2.0,2.0,1.0,1.0,47.58080556055114,187.4193765165574,3063.0480138393104,831.2343172053709,"3 Bedroom House in Lonehill, Greek-Inspired Living in Mykonos Estate, Lonehill Situated in the highly sought-after Mykonos Estate",20 Sep 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,833000.0
privateproperty,SYNSALE07658,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/riverlea/SYNSALE07658,3 Bedroom House in Riverlea,13720000.0,Riverlea,Sandton,Gauteng,House,3.0,2.0,2.0,1.0,242.53372281529948,184.4312134904743,2087.363323347617,583.4070769494675,"3 Bedroom Apartment in Dainfern, 520 the william, 1 broadacres drive, Perfectly positioned across upmarket Dainfern Square, this estate is popular for its comfortable lif",15 Jun 2024,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,riverlea,1372000.0
privateproperty,SYNSALE07659,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/jabulani/SYNSALE07659,2 Bedroom Apartment in Jabulani,4250000.0,Jabulani,Soweto,Gauteng,Apartment,2.0,1.0,1.0,1.0,39.14477797966761,9.786194494916902,954.2500542368215,704.4871440620095,"2 Bedroom Apartment in Rivonia, 18 brooke manor, 41 de la rey road, New Modern Ground Floor Apartment. Brooke Manor Rivonia. Load Shedding Backup Option Perfectly sit",17 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,jabulani,425000.0
privateproperty,SYNSALE07660,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/clayville/SYNSALE07660,2 Bedroom House in Clayville,8930000.0,Clayville,Midrand,Gauteng,House,2.0,3.0,2.0,2.0,92.16745468102606,175.4074469588707,728.3943268989365,687.3214564437096,"2 Bedroom House in Bryanston, 6 the lodge retirement village, 111 grosvenor road, Highly Negotiable! All reasonable offers will be considered! Discover a carefree lifestyle tailored",20 May 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,clayville,893000.0
privateproperty,SYNSALE07661,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/eldorado-park/SYNSALE07661,0 Bedroom House in Eldorado Park,8950000.0,Eldorado Park,Soweto,Gauteng,House,0.0,1.0,1.0,1.0,121.65013255987806,353.28872426991893,685.1429314441243,750.7361633101839,"3 Bedroom House in Robindale, OPPORTUNITIES YOU DECIDE... All Offers Will Be Presented. Prime position in Robindale, directly o",24 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,soweto,eldorado-park,895000.0
privateproperty,SYNSALE07662,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/soweto-central/SYNSALE07662,2 Bedroom House in Soweto Central,5760000.0,Soweto Central,Soweto,Gauteng,House,2.0,1.0,1.0,1.0,75.39466226226075,257.6556921817801,126.30704570834735,113.58856490957852,"4 Bedroom House in Steyn City, 48 steyn city south, Step into sophistication with this architecturally striking home nestled in the prestigious Steyn Ci",12 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,soweto,soweto-central,576000.0
privateproperty,SYNSALE07663,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/glen-austin/SYNSALE07663,3 Bedroom Apartment in Glen Austin,8010000.0,Glen Austin,Midrand,Gauteng,Apartment,3.0,1.0,2.0,1.0,56.068173831553615,178.38300515290797,1352.6899098154113,402.7338774523723,"2 Bedroom Apartment in Vorna Valley, This lovely unit is situated in Silkwood, which is one of the most sought-after complexes in Vorna V",17 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,glen-austin,801000.0
privateproperty,SYNSALE07664,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/bromhof/SYNSALE07664,3 Bedroom House in Bromhof,13220000.0,Bromhof,North Riding To Lanseria,Gauteng,House,3.0,1.0,1.0,1.0,87.25879020278633,211.111570218261,2933.3861112629324,493.6705256596894,"3 Bedroom Penthouse in Sandton Central, 402b sandton gate, 7 minerva avenue, Stunning 3-Bedroom Rooftop Penthouse with Breathtaking Views Experience elevated living at The Terr",01 Nov 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,bromhof,1322000.0
privateproperty,SYNSALE07665,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-central/kensington/SYNSALE07665,2 Bedroom House in Kensington,11860000.0,Kensington,Johannesburg Central,Gauteng,House,2.0,3.0,2.0,1.0,231.41033244909102,57.852583112272754,2404.1764450766477,2138.5040641362184,"3 Bedroom House in Carlswald Estate, 1555 carlswald creek-nb, 105 9th road, This Family home is located in Carlswald. The home has 3 bedrooms with 2 bathrooms upstairs main en",13 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-central,kensington,1186000.0
privateproperty,SYNSALE07666,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-central/kensington/SYNSALE07666,1 Bedroom Apartment in Kensington,10470000.0,Kensington,Johannesburg Central,Gauteng,Apartment,1.0,1.0,2.0,2.0,75.86166175680073,18.965415439200182,2435.728896080587,0.0,"3 Bedroom Apartment in Quellerina, 4 clifton villas, 2 outenique avenue, Easy Living Starts Here Duplex Unit 3 Bed, 2 Bath with Two Garages Seller is looking for R1.6m. Th",09 Aug 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-central,kensington,1047000.0
privateproperty,SYNSALE07667,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/fourways/SYNSALE07667,2 Bedroom House in Fourways,36190000.0,Fourways,Sandton,Gauteng,House,2.0,4.0,4.0,3.0,209.6001008021507,319.7780284303311,2057.774861691093,1937.0133205027537,"3 Bedroom House in Clayville, Nestled in the heart of Clayville, this delightful three-bedroom home offers the perfect blend of co",21 Oct 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,fourways,3619000.0
privateproperty,SYNSALE07668,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/SYNSALE07668,1 Bedroom Apartment in Rosebank,8590000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,1.0,1.0,1.0,1.0,33.876813717517194,159.18021436371265,760.6352319719496,1991.1757603640838,"3 Bedroom House in Jeppestown, 285 fawcus street, Stunning 3-Bedroom Family Home for Sale in Jeppestown, Johannesburg! Welcome to your dream home in",15 Nov 2024,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,859000.0
privateproperty,SYNSALE07669,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sandown/SYNSALE07669,2 Bedroom House in Sandown,3750000.0,Sandown,Sandton,Gauteng,House,2.0,1.0,2.0,1.0,236.1624230480252,235.61483401005134,1091.1652372165183,584.177294904973,"2 Bedroom Apartment in Sonneglans, 28tj ashanti, 16 perm street, ashanti, Great Opportunity. Calling all Investors and first time buyers Looking for a great investment or",27 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,sandown,375000.0
privateproperty,SYNSALE07670,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/soweto-central/SYNSALE07670,3 Bedroom House in Soweto Central,5900000.0,Soweto Central,Soweto,Gauteng,House,3.0,1.0,3.0,1.0,82.66021429399945,365.25648642824973,104.77719978418297,460.9672202670078,"3 Bedroom Apartment in Bassonia, 106 bassiona sun estate, 222 comaro, Positioned high within the heart of Bassonia, this home enjoys uninterrupted views and offers a sens",20 Jun 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,soweto,soweto-central,590000.0
privateproperty,SYNSALE07671,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-south/rosettenville/SYNSALE07671,4 Bedroom Apartment in Rosettenville,12060000.0,Rosettenville,Johannesburg South,Gauteng,Apartment,4.0,1.0,1.0,1.0,72.06302861196,80.07086429292919,1279.086841992535,506.0528284904368,"2 Bedroom House in Ferndale, 2 montego, 431 cork avenue, Priced To Sell!Regretfully: NO PETSExperience tranquillity and spaciousness at Montego Complex, wher",19 Apr 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-south,rosettenville,1206000.0
privateproperty,SYNSALE07672,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/rivonia/SYNSALE07672,4 Bedroom Apartment in Rivonia,18140000.0,Rivonia,Sandton,Gauteng,Apartment,4.0,2.0,3.0,2.0,59.40644677198783,75.0084882484711,2266.50552268695,508.18117311317724,"2 Bedroom Apartment in Noordwyk, Stylish Living Meets Prime Location 2-Bedroom Apartment, Erand Creek Estate Step into modern comf",23 Apr 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,rivonia,1814000.0
privateproperty,SYNSALE07673,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/atholl/SYNSALE07673,4 Bedroom Apartment in Atholl,16100000.0,Atholl,Sandton,Gauteng,Apartment,4.0,2.0,4.0,1.0,142.50058933322933,105.31816896305521,3010.290216945376,1326.6085433562541,"4 Bedroom House in Bedford Gardens, Set within one of Bedfordviews most exclusive and secure enclaves, this double-storey cluster home i",29 Nov 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,atholl,1610000.0
privateproperty,SYNSALE07674,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/SYNSALE07674,0 Bedroom Apartment in Bryanston,18200000.0,Bryanston,Sandton,Gauteng,Apartment,0.0,2.0,2.0,2.0,107.2272694138849,175.66210111237436,4781.302564459534,798.6002201409391,"3 Bedroom House in Paulshof, Inviting serious buyers to view and negoiate from R2,795,000 Situated in the heart of a secure, sou",27 Mar 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,1820000.0
privateproperty,SYNSALE07675,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/halfway-gardens/SYNSALE07675,3 Bedroom House in Halfway Gardens,33980000.0,Halfway Gardens,Midrand,Gauteng,House,3.0,1.0,3.0,3.0,220.79896680384917,392.37005488061317,2195.1203408534393,1592.2244202534093,"2 Bedroom House in Blackheath, 123 heathcrest, 22 badenhorst road, Step into comfort with this charming 2-bedroom, 1-bathroom apartmentperfectly sized for easy living.",20 Sep 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,halfway-gardens,3398000.0
privateproperty,SYNSALE07676,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/SYNSALE07676,1 Bedroom Apartment in Carlswald Estate,10270000.0,Carlswald Estate,Midrand,Gauteng,Apartment,1.0,2.0,1.0,1.0,96.0735404888415,174.58193001305986,816.3481497980328,718.3024739217474,"4 Bedroom House in Norwood, Your sanctuary in the heart of Norwood - beautifully maintained, warm, and inviting from the moment",21 Mar 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,1027000.0
privateproperty,SYNSALE07677,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/SYNSALE07677,1 Bedroom House in Bryanston,29140000.0,Bryanston,Sandton,Gauteng,House,1.0,2.0,3.0,2.0,169.65536874420462,160.2272231130047,4880.207526514422,2276.8449972558938,"2 Bedroom Apartment in Fourways, 25 soho lofts grande, 10 soho lane, This spacious 1st-floor loft apartment blends contemporary design with functional living. The open-p",06 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,2914000.0
